card_id,name,set_code,supertype,subtypes,types,rarity,hp,retreat_count,is_basic,is_stage1,is_stage2,flavor_text,num_attacks,max_damage,min_cost,max_cost,avg_dpe,has_ability,num_abilities,txt_draw,txt_search,txt_heal,txt_status,txt_accel,txt_discard,txt_coin,txt_counter,txt_switch,txt_prevent,attack_text
gym2-51,Lt. Surge's Eevee,gym2,Pokémon,Basic,Colorless,Uncommon,40.0,1,1,0,0,,2,20,1,2,5.0,0,0,0,0,0,0,0,0,0,0,0,0,Look at a random card from your opponent's hand. Your opponent shuffles that card into his or her deck.  
gym2-52,Lt. Surge's Electrode,gym2,Pokémon,Stage 1,Lightning,Uncommon,70.0,2,0,1,0,,1,30,3,3,10.0,1,1,0,0,0,1,0,0,1,0,0,0,"Flip 3 coins. This attack does 30 damage plus 10 more damage for each heads. If Lt. Surge's Electrode is your Active Pokémon and gets damaged (even if it's Knocked Out), flip a coin. If tails, this power does 20 damage to each Active Pokémon. This power works even if Lt. Surge's Electrode is already Asleep, Confused, or Paralyzed when it takes damage. Shock Blast"
gym2-53,Lt. Surge's Raticate,gym2,Pokémon,Stage 1,Colorless,Uncommon,60.0,1,0,1,0,,2,40,1,2,10.0,0,0,0,0,0,0,0,0,0,0,0,0,"During your next turn, Lt. Surge's Raticate's Double-edge attack's damage (base damage and damage to itself) is doubled. Lt. Surge's Raticate does 20 damage to itself. "
gym2-54,Misty's Dewgong,gym2,Pokémon,Stage 1,Water,Uncommon,80.0,2,0,1,0,,2,60,2,4,12.5,0,0,0,0,0,0,0,0,0,0,0,0,"If the Defending Pokémon is Fighting, this attack's base damage is doubled. Misty's Dewgong does 20 damage to itself. "
gym2-55,Sabrina's Haunter,gym2,Pokémon,Stage 1,Psychic,Uncommon,70.0,0,0,1,0,,2,20,2,3,5.0,0,0,0,0,0,1,0,0,1,0,0,0,"The Defending Pokémon is now Asleep. Flip a coin. If heads, and if your opponent has any Benched Pokémon, choose 1 of them and this attack does 30 damage to it. (Don't apply Weakness and Resistance for Benched Pokémon.) "
gym2-56,Sabrina's Hypno,gym2,Pokémon,Stage 1,Psychic,Uncommon,70.0,2,0,1,0,,2,20,1,2,5.0,0,0,0,0,0,0,0,1,0,1,0,0,Choose 1 Basic Pokémon in any player's discard pile. Put it onto that player's Bench. Put a number of damage counters on that Pokémon equal to half its HP (rounded down to the nearest 10). (You can't put a Pokémon on a Bench that's full.) Flip a number of coins equal to the number of damage counters on the Defending Pokémon. This attack does 20 damage times the number of heads. 
gym2-57,Sabrina's Jynx,gym2,Pokémon,Basic,Psychic,Uncommon,60.0,1,1,0,0,,2,20,1,2,5.0,0,0,1,0,0,0,0,0,1,1,0,0,"Choose 1 of your opponent's Pokémon. Remove any number of damage counters from that Pokémon, then draw that many cards. Flip a coin. If heads, the Defending Pokémon can't retreat during your opponent's next turn. "
gym2-58,Sabrina's Kadabra,gym2,Pokémon,Stage 1,Psychic,Uncommon,70.0,1,0,1,0,,2,30,1,3,5.0,0,0,0,0,0,0,0,0,1,1,0,0,"Flip a coin. If heads, put a number of damage counters on the Defending Pokémon so that its remaining HP are 10.  "
gym2-59,Sabrina's Mr. Mime,gym2,Pokémon,Basic,Psychic,Uncommon,60.0,1,1,0,0,,1,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Choose 1 of your opponent's Pokémon and flip 3 coins. This attack does 10 damage times the number of heads to that Pokémon. Don't apply Weakness and Resistance for this attack. 
gym2-60,Blaine's Charmander,gym2,Pokémon,Basic,Fire,Common,50.0,1,1,0,0,,1,20,1,1,20.0,0,0,0,0,0,0,0,1,1,0,0,0,"Use this attack only if there are any Fire Energy cards attached to Blaine's Charmander. Flip a coin. If tails, discard 1 of those cards. "
gym2-61,Blaine's Doduo,gym2,Pokémon,Basic,Colorless,Common,50.0,0,1,0,0,,2,20,1,2,12.5,0,0,0,0,0,0,0,0,1,1,0,0,"Flip a coin. If tails, this attack does nothing. Does 10 damage times the number of damage counters on Blaine's Doduo. "
gym2-62,Blaine's Growlithe,gym2,Pokémon,Basic,Fire,Common,60.0,1,1,0,0,,2,20,1,3,3.3333333333333335,0,0,0,1,0,1,0,0,1,0,0,0,"Search your deck for a Fire Energy card and attach it to Blaine's Growlithe. Shuffle your deck afterward. Flip a coin. If heads, the Defending Pokémon is now Paralyzed. "
gym2-63,Blaine's Mankey,gym2,Pokémon,Basic,Fighting,Common,40.0,0,1,0,0,,2,10,1,1,5.0,0,0,0,0,0,0,0,1,1,0,0,0,"Flip a coin. If heads, choose a card from your opponent's discard pile and put it on top of his or her deck. Flip 3 coins. This attack does 10 damage times the number of heads. "
gym2-64,Blaine's Ponyta,gym2,Pokémon,Basic,Fire,Common,50.0,1,1,0,0,,1,20,2,2,10.0,0,0,0,0,0,0,0,0,1,0,1,0,"If you have any Benched Pokémon, flip a coin. If heads, switch Blaine's Ponyta with 1 of your Benched Pokémon. "
gym2-65,Blaine's Rhyhorn,gym2,Pokémon,Basic,Fighting,Common,60.0,2,1,0,0,,2,30,1,3,18.333333333333332,0,0,0,0,0,0,0,0,1,0,0,0,"Flip a coin. If tails, this attack does nothing. Flip a coin. If heads and if your opponent has any Benched Pokémon, choose 1 of them and this attack does 20 damage to it. (Don't apply Weakness and Resistance for Benched Pokémon.) "
gym2-66,Blaine's Vulpix,gym2,Pokémon,Basic,Fire,Common,50.0,1,1,0,0,,2,10,1,1,5.0,0,0,0,0,0,0,0,1,0,0,0,0," Flip 3 coins. For each heads, if you have a Fire Energy card in your discard pile, put it into your hand. "
gym2-67,Brock's Diglett,gym2,Pokémon,Basic,Fighting,Common,40.0,1,1,0,0,,2,40,1,2,20.0,0,0,0,0,0,0,0,0,1,0,0,0,"Flip a coin. If tails, this attack does nothing. Does 10 damage to each of your own Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.) "
gym2-68,Brock's Geodude,gym2,Pokémon,Basic,Fighting,Common,50.0,1,1,0,0,,1,10,1,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,Flip 3 coins. This attack does 10 damage times the number of heads. 
gym2-69,Erika's Jigglypuff,gym2,Pokémon,Basic,Colorless,Common,50.0,1,1,0,0,,2,40,1,2,10.0,0,0,0,0,1,0,0,0,0,1,0,0,"You and your opponent remove 1 damage counter from each of your Pokémon with damage counters on them. If the Defending Pokémon has no damage counters on it, this attack does 40 damage. If it has any damage counters on it, this attack does 10 damage. "
gym2-70,Erika's Oddish,gym2,Pokémon,Basic,Grass,Common,40.0,1,1,0,0,,1,10,1,1,10.0,0,0,0,0,0,1,0,0,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon is now Confused; if tails, the Defending Pokémon is now Asleep. "
gym2-71,Erika's Paras,gym2,Pokémon,Basic,Grass,Common,50.0,1,1,0,0,,2,10,1,2,5.0,0,0,0,0,0,1,0,0,1,0,0,0," Flip a coin. If heads, the Defending Pokémon is now Poisoned and this attack does 10 damage to each of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.) "
gym2-72,Giovanni's Machop,gym2,Pokémon,Basic,Fighting,Common,50.0,1,1,0,0,,2,20,1,2,10.0,0,0,0,0,0,0,0,0,1,1,0,0," Flip a coin. If heads, this attack does 20 damage times the number of damage counters on Giovanni's Machop. "
gym2-73,Giovanni's Magikarp,gym2,Pokémon,Basic,Water,Common,30.0,1,1,0,0,,2,40,1,2,22.5,0,0,0,0,0,0,0,0,1,0,0,0,"Flip a coin. If tails, this attack does nothing. Either way, you can't use this attack again as long as Giovanni's Magikarp stays in play (even putting Giovanni's Magikarp on the Bench won't let you use it again). Flip 3 coins. This attack does 10 damage times the number of heads. "
gym2-74,Giovanni's Meowth,gym2,Pokémon,Basic,Colorless,Common,50.0,2,1,0,0,,2,30,1,3,5.0,0,0,0,0,0,1,0,0,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon is now Confused.  "
gym2-75,Giovanni's Nidoran ♀,gym2,Pokémon,Basic,Grass,Common,50.0,1,1,0,0,,2,30,1,2,17.5,0,0,0,0,0,0,0,0,1,0,0,0,"Flip a coin. If tails, this attack does nothing. Giovanni's Nidoran ♀ does 20 damage to itself. "
gym2-76,Giovanni's Nidoran ♂,gym2,Pokémon,Basic,Grass,Common,40.0,1,1,0,0,,2,30,1,1,20.0,0,0,0,0,0,0,0,0,0,1,0,0,Flip 2 coins. This attack does 10 damage times the number of heads. You can't use this attack unless Giovanni's Nidoran ♂ has 2 or more damage counters on it. 
gym2-77,Koga's Ekans,gym2,Pokémon,Basic,Grass,Common,50.0,1,1,0,0,,1,10,1,1,10.0,0,0,0,0,0,1,0,0,0,0,0,0,"Flip 2 coins. If both are heads, the Defending Pokémon is now Confused and Poisoned. "
gym2-78,Koga's Grimer,gym2,Pokémon,Basic,Grass,Common,50.0,1,1,0,0,,2,20,1,2,5.0,0,0,0,0,0,1,0,0,1,0,1,0,"If your opponent has any Benched Pokémon, flip a coin. If heads, choose 1 of your opponent's Benched Pokémon and switch it with the Defending Pokémon. The new Defending Pokémon is now Poisoned.  "
gym2-79,Koga's Koffing,gym2,Pokémon,Basic,Grass,Common,40.0,1,1,0,0,,1,10,1,1,10.0,0,0,0,0,0,0,0,0,1,0,0,0,"Flip a coin. If heads, this attack does 10 damage to each Benched Pokémon (including your own). (Don't apply Weakness and Resistance for Benched Pokémon.) "
gym2-80,Koga's Pidgey,gym2,Pokémon,Basic,Colorless,Common,50.0,1,1,0,0,,2,20,1,3,8.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0," If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing. "
gym2-81,Koga's Tangela,gym2,Pokémon,Basic,Grass,Common,50.0,2,1,0,0,,2,10,1,2,5.0,0,0,1,0,0,1,0,0,1,0,0,0,"The Defending Pokémon is now Asleep. Flip a coin. If heads, draw 2 cards. "
gym2-82,Koga's Weedle,gym2,Pokémon,Basic,Grass,Common,40.0,1,1,0,0,,2,10,1,2,7.5,0,0,0,0,0,1,0,0,1,0,0,0," Flip a coin. If heads, the Defending Pokémon is now Poisoned; if tails, the Defending Pokémon is now Paralyzed. "
gym2-83,Koga's Zubat,gym2,Pokémon,Basic,Grass,Common,40.0,0,1,0,0,,1,10,2,2,5.0,0,0,0,1,0,0,0,0,0,0,0,0,"Does 10 damage times the number of Koga's Zubats you have in play. Before doing damage, you may search your deck for any number of Basic Pokémon named Koga's Zubat and put them onto your Bench. (You can't get more cards with this attack than you have room on your Bench.) If you do, shuffle your deck afterward. "
gym2-84,Lt. Surge's Pikachu,gym2,Pokémon,Basic,Lightning,Common,40.0,0,1,0,0,,1,10,2,2,5.0,0,0,0,0,0,0,0,0,1,0,0,0,"Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage. "
gym2-85,Lt. Surge's Rattata,gym2,Pokémon,Basic,Colorless,Common,30.0,0,1,0,0,,2,10,1,2,2.5,0,0,0,0,0,0,0,0,1,0,0,0,"During your next turn, Lt. Surge's Rattata's Quick Attack's base damage is doubled. Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage. "
gym2-86,Lt. Surge's Voltorb,gym2,Pokémon,Basic,Lightning,Common,50.0,1,1,0,0,,1,30,2,2,15.0,0,0,0,0,0,0,0,0,1,0,0,0,"Flip a coin. If tails, Lt. Surge's Voltorb does 10 damage to itself. "
gym2-87,Misty's Horsea,gym2,Pokémon,Basic,Water,Common,50.0,0,1,0,0,,1,20,2,2,10.0,0,0,0,0,0,0,0,0,1,0,0,0,"Flip a coin. If heads, whenever the Defending Pokémon tries to attack, your opponent flips a coin. If tails, that attack does nothing. (This effect lasts until the Defending Pokémon evolves or is Benched.) "
gym2-88,Misty's Magikarp,gym2,Pokémon,Basic,Water,Common,30.0,1,1,0,0,,2,10,1,1,5.0,0,0,0,0,0,0,0,0,1,0,0,1,"Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Misty's Magikarp.  "
gym2-89,Misty's Poliwag,gym2,Pokémon,Basic,Water,Common,50.0,1,1,0,0,,2,20,1,2,10.0,0,0,0,0,0,0,0,0,1,0,0,0,"Flip a coin. If tails, you can't use this attack during your next turn. Choose 1 of the Defending Pokémon's attacks. That Pokémon can't use that attack during your opponent's next turn. "
gym2-90,Misty's Psyduck,gym2,Pokémon,Basic,Water,Common,60.0,1,1,0,0,,1,0,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,"Flip 3 coins. If exactly 1 is heads, draw a card. If exactly 2 are heads, this attack does 20 damage. If all 3 are heads, choose 1 of the Defending Pokémon's attacks. Misty's Psyduck copies that attack except for its Energy costs. (No matter what type the Defending Pokémon is, Misty's Psyduck's type is still Water.) "
gym2-91,Misty's Seel,gym2,Pokémon,Basic,Water,Common,50.0,1,1,0,0,,2,10,1,2,7.5,0,0,0,0,0,0,0,0,0,0,0,0,"The Defending Pokémon can't retreat during your opponent's next turn. If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing. "
gym2-92,Misty's Staryu,gym2,Pokémon,Basic,Water,Common,40.0,1,1,0,0,,1,20,1,1,20.0,0,0,0,0,0,0,0,0,1,0,0,0,"Flip a coin. If heads, return Misty's Staryu and all cards attached to it to your hand. (Either way, this attack does its damage.) "
gym2-93,Sabrina's Abra,gym2,Pokémon,Basic,Psychic,Common,40.0,0,1,0,0,,2,40,1,2,15.0,0,0,0,0,0,0,0,0,0,0,0,0, This attack can't be used unless Sabrina's Abra and the Defending Pokémon have the same number of Energy cards attached to them. 
gym2-94,Sabrina's Abra,gym2,Pokémon,Basic,Psychic,Common,50.0,1,1,0,0,,2,10,1,1,5.0,0,0,0,0,0,0,0,0,1,0,0,0,"Look at your opponent's hand. Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage. "
gym2-95,Sabrina's Drowzee,gym2,Pokémon,Basic,Psychic,Common,50.0,1,1,0,0,,2,20,1,2,5.0,0,0,0,1,0,0,0,0,0,0,0,0,"Search your deck for a Psychic Energy card. Show that card to your opponent, then put it into your hand. Shuffle your deck afterward. Don't apply Weakness and Resistance for this attack. (Any other effects that would happen after applying Weakness and Resistance still happen.) "
gym2-96,Sabrina's Gastly,gym2,Pokémon,Basic,Psychic,Common,30.0,0,1,0,0,,2,30,1,2,12.5,0,0,0,0,0,1,0,1,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon is now Paralyzed. Return Sabrina's Gastly and all Energy cards attached to it to your hand. (Discard all other cards attached to Sabrina's Gastly.) "
gym2-97,Sabrina's Gastly,gym2,Pokémon,Basic,Psychic,Common,40.0,1,1,0,0,,1,30,2,2,15.0,1,1,0,0,0,1,0,0,0,0,0,0," Sabrina's Gastly gets +10 HP for each Psychic Energy card attached to it. This power works even if Sabrina's Gastly is Asleep, Confused, or Paralyzed. Gaseous Form"
gym2-98,Sabrina's Porygon,gym2,Pokémon,Basic,Colorless,Common,40.0,1,1,0,0,,2,20,1,2,10.0,0,0,0,0,0,0,0,0,0,0,0,1, All damage done by attacks to Sabrina's Porygon during your opponent's next turn is reduced by 10 (after applying Weakness and Resistance). 
gym2-99,Sabrina's Psyduck,gym2,Pokémon,Basic,Water,Common,50.0,1,1,0,0,,2,20,1,1,15.0,0,0,0,0,0,1,0,0,1,0,0,0," Flip a coin. If heads, the Defending Pokémon is now Confused. If tails, this attack does no damage and Sabrina's Psyduck is now Confused. "
gym2-100,Blaine,gym2,Trainer,,,Rare,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-101,Brock's Protection,gym2,Trainer,,,Rare,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-102,Chaos Gym,gym2,Trainer,Stadium,,Rare,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-103,Erika's Kindness,gym2,Trainer,,,Rare,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-104,Giovanni,gym2,Trainer,,,Rare,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-105,Giovanni's Last Resort,gym2,Trainer,,,Rare,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-106,Koga,gym2,Trainer,,,Rare,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-107,Lt. Surge's Secret Plan,gym2,Trainer,,,Rare,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-108,Misty's Wish,gym2,Trainer,,,Rare,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-109,Resistance Gym,gym2,Trainer,Stadium,,Rare,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-110,Sabrina,gym2,Trainer,,,Rare,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-111,Blaine's Quiz #2,gym2,Trainer,,,Uncommon,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-112,Blaine's Quiz #3,gym2,Trainer,,,Uncommon,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-113,Cinnabar City Gym,gym2,Trainer,Stadium,,Uncommon,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-114,Fuchsia City Gym,gym2,Trainer,Stadium,,Uncommon,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-115,Koga's Ninja Trick,gym2,Trainer,,,Uncommon,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-116,Master Ball,gym2,Trainer,,,Uncommon,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-117,Max Revive,gym2,Trainer,,,Uncommon,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-118,Misty's Tears,gym2,Trainer,,,Uncommon,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-119,Rocket's Minefield Gym,gym2,Trainer,Stadium,,Uncommon,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-120,Rocket's Secret Experiment,gym2,Trainer,,,Uncommon,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-121,Sabrina's Psychic Control,gym2,Trainer,,,Uncommon,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-122,Saffron City Gym,gym2,Trainer,Stadium,,Uncommon,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-123,Viridian City Gym,gym2,Trainer,Stadium,,Uncommon,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-124,Fervor,gym2,Trainer,,,Common,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-125,Transparent Walls,gym2,Trainer,,,Common,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-126,Warp Point,gym2,Trainer,,,Common,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-127,Fighting Energy,gym2,Energy,Basic,,,,0,1,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-128,Fire Energy,gym2,Energy,Basic,,,,0,1,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-129,Grass Energy,gym2,Energy,Basic,,,,0,1,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-130,Lightning Energy,gym2,Energy,Basic,,,,0,1,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-131,Psychic Energy,gym2,Energy,Basic,,,,0,1,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-132,Water Energy,gym2,Energy,Basic,,,,0,1,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
neo1-1,Ampharos,neo1,Pokémon,Stage 2,Lightning,Rare Holo,80.0,2,0,0,1,The tail's tip shines brightly and can be seen from far away. It acts as a beacon for lost people.,1,40,3,3,13.333333333333334,0,0,0,0,0,1,0,0,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon is now Paralyzed and this attack does 10 damage to each of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.) "
neo1-2,Azumarill,neo1,Pokémon,Stage 1,Water,Rare Holo,70.0,1,0,1,0,"By keeping still and listening intently, it can tell what is in even wild, fast-moving rivers.",2,30,2,3,10.0,0,0,0,0,0,1,0,0,1,0,0,0," Flip a coin. If heads, the Defending Pokémon is now Paralyzed and this attack does 10 damage to each of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.) "
neo1-3,Bellossom,neo1,Pokémon,Stage 2,Grass,Rare Holo,70.0,2,0,0,1,"Plentiful in the tropics. When it dances, its petals rub together and make a pleasant ringing sound.",2,30,1,3,5.0,0,0,0,0,1,0,0,0,1,1,0,0,"Flip a coin. If heads, remove all damage counters from 1 of your Pokémon. Does 30 damage times the number of cards with Bellossom in their names that you have in play (including this one). "
neo1-4,Feraligatr,neo1,Pokémon,Stage 2,Water,Rare Holo,100.0,3,0,0,1,"When it bites with its massive and powerful jaws, it shakes its head and savagely tears its victim up.",1,50,4,4,12.5,1,1,0,0,0,0,0,1,1,1,0,0,"Flip a number of coins equal to the number of damage counters on Feraligatr. This attack does 50 damage plus 10 more damage for each heads. When you play Feraligatr from your hand, flip a coin. If heads, discard the top 5 cards from your opponent's deck. If tails, discard the top 5 cards from your deck. Berserk"
neo1-5,Feraligatr,neo1,Pokémon,Stage 2,Water,Rare Holo,120.0,3,0,0,1,"It is hard for it to support its own weight out of water, so it gets down on all fours. But it moves fast.",1,10,3,3,3.3333333333333335,1,1,0,0,0,1,0,1,0,0,0,0,"Does 10 damage plus 10 damage times the number of Water Energy cards in your discard pile. Then, shuffle all Water Energy cards from your discard pile into your deck. As often as you like during your turn (before your attack), you may discard a Water Energy card from your hand. This power can't be used if Feraligatr is Asleep, Confused, or Paralyzed. Downpour"
neo1-6,Heracross,neo1,Pokémon,Basic,Grass,Rare Holo,60.0,2,1,0,0,"This powerful Pokémon thrusts its prized horn under its enemies' bellies, then lifts and throws them.",1,60,3,3,20.0,1,1,0,0,0,1,0,0,1,0,0,0,"Flip a coin. If tails, this attack does nothing. If Heracross's remaining HP are 20 or less, you may make its Megahorn attack's base damage 120 instead of 60. This power can't be used if Heracross is Asleep, Confused, or Paralyzed. Final Blow"
neo1-7,Jumpluff,neo1,Pokémon,Stage 2,Grass,Rare Holo,70.0,0,0,0,1,"Once it catches the wind, it deftly controls its cotton-puff spores to float, even around the world.",2,20,1,1,20.0,0,0,0,0,1,1,0,0,0,1,0,0,"The Defending Pokémon is now Asleep. If this attack damages the Defending Pokémon (after applying Weakness and Resistance), remove 1 damage counter from Jumpluff, if it has any. "
neo1-8,Kingdra,neo1,Pokémon,Stage 2,Water,Rare Holo,90.0,2,0,0,1,It is said that it usually hides in underwater caves. It can create whirlpools by yawning.,2,50,3,4,11.25,0,0,0,0,0,0,0,0,1,0,1,1,"Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Kingdra. If this attack doesn't Knock Out the Defending Pokémon, and if there are any Pokémon on your opponent's Bench, choose 1 of them and switch it with the Defending Pokémon. "
neo1-9,Lugia,neo1,Pokémon,Basic,Colorless,Rare Holo,90.0,2,1,0,0,"It is said that it quietly spends its time deep at the bottom of the sea, because its powers are too strong.",1,90,3,3,30.0,0,0,0,0,0,0,0,1,0,0,0,0,"Discard a Fire Energy card, a Water Energy card, and a Lightning Energy card attached to Lugia in order to use this attack. "
neo1-10,Meganium,neo1,Pokémon,Stage 2,Grass,Rare Holo,100.0,3,0,0,1,Meganium's breath has the power to revive dead grass and plants. It can make them healthy again.,1,40,4,4,10.0,1,1,0,0,1,1,0,0,1,1,0,0,"Flip a coin. If heads, the Defending Pokémon is now Paralyzed. When you play Meganium from your hand, you may flip a coin. If heads, remove all damage counters from all Grass Pokémon in play. Herbal Scent"
neo1-11,Meganium,neo1,Pokémon,Stage 2,Grass,Rare Holo,100.0,3,0,0,1,The aroma that rises from its petals contains a substance that calms aggressive feelings.,1,40,4,4,10.0,1,1,0,0,0,1,0,0,0,0,0,0,"The Defending Pokémon is now Asleep. As long as Meganium is in play each Grass Energy card attached to your Grass Pokémon instead provides GrassGrass. This power stops working while Meganium is Asleep, Confused, or Paralyzed. Wild Growth"
neo1-12,Pichu,neo1,Pokémon,Baby,Lightning,Rare Holo,30.0,0,0,0,0,"Despite its small size, it can zap even adult humans. However, if it does so, it also surprises itself.",1,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Does 20 damage to each Pokémon in play that has a Pokémon Power. Don't apply Weakness and Resistance. 
neo1-13,Skarmory,neo1,Pokémon,Basic,Metal,Rare Holo,60.0,2,1,0,0,"Its sturdy wings look heavy, but they are actually hollow and light, allowing it to fly freely in the sky.",2,30,1,3,15.0,0,0,0,0,0,0,0,0,1,0,0,1,"Flip a coin. If tails, this attack does nothing. Flip a coin. If heads, all damage done by attacks to Skarmory during your opponent's next turn is reduced by 20 (after applying Weakness and Resistance). "
neo1-14,Slowking,neo1,Pokémon,Stage 1,Psychic,Rare Holo,80.0,3,0,1,0,"When its head was bitten, toxins entered Slowpoke's head and unlocked an extraordinary power.",1,20,3,3,6.666666666666667,1,1,0,0,0,1,0,0,1,0,0,0,"Flip a coin. If heads, this attack does 20 damage plus 10 more damage and the Defending Pokémon is now Confused. If tails, this attack does 20 damage. Whenever your opponent plays a Trainer card, you may flip a coin. If heads, that card does nothing. Put it on top of your opponent's deck. This power can't be used if Slowking is Asleep, Confused, or Paralyzed. Mind Games"
neo1-15,Steelix,neo1,Pokémon,Stage 1,Metal,Rare Holo,110.0,4,0,1,0,"Its body has been compressed deep under the ground. As a result, it is even harder than a diamond.",2,30,2,3,10.0,0,0,0,0,0,0,0,0,1,0,0,0," Flip a coin. If heads, this attack does 30 damage plus 20 more damage; if tails, this attack does 30 damage. "
neo1-16,Togetic,neo1,Pokémon,Stage 1,Colorless,Rare Holo,60.0,0,0,1,0,"They say that it will appear before kindhearted, caring people and shower them with happiness.",2,30,1,3,5.0,0,0,0,0,0,0,0,0,1,0,0,1,"Flip a coin. If heads, choose an attack on 1 of your opponent's Pokémon. Super Metronome copies that attack except for its Energy cost. (You must still do anything else in order to use that attack.) (No matter what type the Defending Pokémon is, Togetic's type is still Colorless.) Togetic performs that attack. (Togetic can make that attack even if it does not have the appropriate number or type of Energy attached to it necessary to make the attack.) Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Togetic; if tails, this attack does nothing (not even damage). "
